lon,lat,PINN_log_dep,PINN_Diffusivity
-31.76470588235296,-86.94915254237289,-2.7058785,0.0009797064
-28.739495798319325,-86.94915254237289,-2.7286072,0.00089455285
-25.71428571428572,-86.94915254237289,-2.7446797,0.00084148895
-22.68907563025209,-86.94915254237289,-2.7727687,0.0007933017
-19.66386554621849,-86.94915254237289,-2.7753928,0.0007592167
-16.638655462184886,-86.94915254237289,-2.7925525,0.0007231298
-13.613445378151257,-86.94915254237289,-2.811925,0.00069149357
-10.588235294117652,-86.94915254237289,-2.8211348,0.00066344446
-7.563025210084049,-86.94915254237289,-2.8333657,0.00063579786
-4.537815126050418,-86.94915254237289,-2.836716,0.00061184133
-1.5126050420168156,-86.94915254237289,-2.8487964,0.0005902952
1.5126050420167871,-86.94915254237289,-2.8592079,0.000570169
4.537815126050418,-86.94915254237289,-2.8702116,0.00055314245
7.563025210084021,-86.94915254237289,-2.853679,0.00054353784
10.588235294117652,-86.94915254237289,-2.8369472,0.0005363642
13.613445378151257,-86.94915254237289,-2.8214984,0.00052786263
16.638655462184857,-86.94915254237289,-2.8224237,0.00051516754
19.66386554621849,-86.94915254237289,-2.8238614,0.0005028154
22.68907563025209,-86.94915254237289,-2.830056,0.00049078156
25.71428571428572,-86.94915254237289,-2.8211687,0.00048162203
28.739495798319325,-86.94915254237289,-2.8271527,0.000463927
31.764705882352928,-86.94915254237289,-2.8381994,0.00044971905
34.78991596638656,-86.94915254237289,-2.8389149,0.00043886923
37.81512605042016,-86.94915254237289,-2.8469841,0.00042645462
40.84033613445376,-86.94915254237289,-2.8383336,0.00041626004
43.8655462184874,-86.94915254237289,-2.829046,0.00040710618
46.890756302521,-86.94915254237289,-2.822413,0.00040083754
49.9159663865546,-86.94915254237289,-2.8155754,0.00039900205
52.94117647058823,-86.94915254237289,-2.8045192,0.00040027016
55.96638655462184,-86.94915254237289,-2.7831364,0.00040418567
58.991596638655466,-86.94915254237289,-2.7645879,0.00040928615
62.01680672268907,-86.94915254237289,-2.7595382,0.00041334145
65.04201680672267,-86.94915254237289,-2.743041,0.00041863087
68.0672268907563,-86.94915254237289,-2.7338362,0.00042713826
71.0924369747899,-86.94915254237289,-2.7207406,0.00043497022
74.11764705882354,-86.94915254237289,-2.7107627,0.00044261452
77.14285714285711,-86.94915254237289,-2.6981714,0.00045271072
80.16806722689074,-86.94915254237289,-2.6962404,0.00046561199
83.19327731092437,-86.94915254237289,-2.6850586,0.00048153085
86.21848739495795,-86.94915254237289,-2.677039,0.0004987275
89.24369747899158,-86.94915254237289,-2.6686075,0.00051707786
92.2689075630252,-86.94915254237289,-2.6635735,0.0005369186
95.29411764705884,-86.94915254237289,-2.6546113,0.0005554195
98.3193277310924,-86.94915254237289,-2.657289,0.0005754022
101.34453781512605,-86.94915254237289,-2.6328142,0.0005961528
104.36974789915968,-86.94915254237289,-2.6179047,0.0006160985
